region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
1515	vestre_jakobselv	vj10	2018	fall	0	5	0	0	0
1516	vestre_jakobselv	vj11	2018	fall	1	2	0	0	0
1517	vestre_jakobselv	vj2	2018	fall	3	1	0	0	0
1518	vestre_jakobselv	vj3	2018	fall	5	1	2	0	0
1519	vestre_jakobselv	vj4	2018	fall	2	3	8	0	0
1520	vestre_jakobselv	vj5	2018	fall	3	8	0	0	0
1521	vestre_jakobselv	vj6	2018	fall	1	6	1	0	0
1522	vestre_jakobselv	vj7	2018	fall	1	7	0	0	0
1523	vestre_jakobselv	vj8	2018	fall	0	14	0	0	0
1524	vestre_jakobselv	vj9	2018	fall	0	12	0	0	0
1525	bekkarfjord	bfg1	2019	fall	0	0	0	0	0
1526	bekkarfjord	bfg2	2019	fall	0	0	6	0	0
1527	bekkarfjord	bfg3	2019	fall	1	2	4	0	0
1528	bekkarfjord	bfg4	2019	fall	0	0	3	0	0
1529	bekkarfjord	bfg5	2019	fall	0	13	0	0	0
1530	bekkarfjord	bfg6	2019	fall	0	0	9	0	0
1531	bekkarfjord	bfg7	2019	fall	0	0	5	0	0
1532	bekkarfjord	bfg8	2019	fall	0	0	9	0	0
1533	bekkarfjord	bfl10	2019	fall	0	0	6	0	0
1534	bekkarfjord	bfl3	2019	fall	1	4	6	0	2
1535	bekkarfjord	bfl4	2019	fall	0	2	7	0	0
1536	bekkarfjord	bfl5	2019	fall	0	2	5	0	0
1537	bekkarfjord	bfl6	2019	fall	0	1	0	0	0
1538	bekkarfjord	bfl7	2019	fall	0	0	2	0	0
1539	bekkarfjord	bfl8	2019	fall	0	0	6	0	0
1540	bekkarfjord	bfl9	2019	fall	0	0	9	0	0
1541	nordkynn	hog1	2019	fall	0	0	3	0	0
1542	nordkynn	hog10	2019	fall	0	0	13	0	0
1543	nordkynn	hog2	2019	fall	0	0	5	0	0
1544	nordkynn	hog3	2019	fall	0	0	15	0	0
1545	nordkynn	hog4	2019	fall	0	2	11	0	0
1546	nordkynn	hog5	2019	fall	0	0	15	0	0
1547	nordkynn	hog6b	2019	fall	0	0	4	0	0
1548	nordkynn	hog7b	2019	fall	0	0	7	0	0
1549	nordkynn	hog8	2019	fall	0	0	2	0	0
1550	nordkynn	hog9	2019	fall	0	0	4	0	0
1551	nordkynn	hol1	2019	fall	0	1	12	0	0
1552	nordkynn	hol10	2019	fall	0	0	10	0	0
1553	nordkynn	hol13	2019	fall	0	0	9	0	0
1554	nordkynn	hol14	2019	fall	0	0	5	0	0
1555	nordkynn	hol2	2019	fall	0	0	9	0	0
1556	nordkynn	hol3	2019	fall	0	1	9	0	0
1557	nordkynn	hol4	2019	fall	0	0	5	0	0
1558	nordkynn	hol5	2019	fall	0	2	1	0	0
1559	nordkynn	hol6	2019	fall	0	1	4	0	0
1560	nordkynn	hol7	2019	fall	0	0	9	0	0
1561	nordkynn	hol8	2019	fall	0	0	9	0	0
1562	nordkynn	hol9	2019	fall	0	0	1	0	0
1563	ifjordfjellet	ifg1	2019	fall	0	0	10	0	0
1564	ifjordfjellet	ifg10	2019	fall	0	0	1	0	0
1565	ifjordfjellet	ifg2	2019	fall	0	0	7	0	0
1566	ifjordfjellet	ifg3	2019	fall	0	2	4	0	0
1567	ifjordfjellet	ifg6b	2019	fall	1	3	6	0	0
1568	ifjordfjellet	ifg8	2019	fall	0	2	4	0	1
1569	ifjordfjellet	ifl1	2019	fall	0	2	3	0	0
1570	ifjordfjellet	ifl2b	2019	fall	0	5	0	0	0
1571	ifjordfjellet	ifl7	2019	fall	0	6	6	0	1
1572	ifjordfjellet	ifl8	2019	fall	0	4	4	0	0
1573	komagdalen	k1	2019	fall	0	4	1	0	0
1574	komagdalen	k10	2019	fall	0	4	1	0	0
1575	komagdalen	k11	2019	fall	0	3	0	0	0
1576	komagdalen	k12	2019	fall	0	5	0	0	0
1577	komagdalen	k13	2019	fall	0	0	0	0	0
1578	komagdalen	k14	2019	fall	0	6	0	0	0
1579	komagdalen	k2	2019	fall	1	9	0	0	0
1580	komagdalen	k3	2019	fall	0	6	2	0	0
1581	komagdalen	k4	2019	fall	0	2	3	0	0
1582	komagdalen	k5	2019	fall	0	3	3	0	0
1583	komagdalen	k6	2019	fall	0	10	0	0	0
1584	komagdalen	k7	2019	fall	0	4	0	0	0
1585	komagdalen	k8	2019	fall	0	9	0	0	0
1586	komagdalen	k9	2019	fall	0	0	6	0	0
1587	ifjordfjellet	st2h	2019	fall	1	0	7	0	0
1588	ifjordfjellet	st3h	2019	fall	0	0	7	0	0
1589	ifjordfjellet	st3k	2019	fall	0	5	2	0	0
1590	stjernevann	stg1	2019	fall	0	0	4	0	0
1591	stjernevann	stg10	2019	fall	0	2	9	0	0
1592	stjernevann	stg2	2019	fall	0	5	6	0	0
1593	stjernevann	stg3	2019	fall	0	1	2	0	0
1594	stjernevann	stg4	2019	fall	0	3	8	0	0
1595	stjernevann	stg5	2019	fall	0	3	3	0	0
1596	stjernevann	stg6	2019	fall	0	1	9	0	0
1597	stjernevann	stg7	2019	fall	0	1	5	0	0
1598	stjernevann	stg8	2019	fall	0	0	8	0	0
1599	stjernevann	stg9	2019	fall	0	2	5	1	0
1600	stjernevann	stl1	2019	fall	0	0	1	0	0
1601	stjernevann	stl10	2019	fall	0	10	0	0	0
1602	stjernevann	stl11	2019	fall	0	3	1	0	0
1603	stjernevann	stl12	2019	fall	0	6	1	0	0
1604	stjernevann	stl13	2019	fall	0	0	0	0	0
1605	stjernevann	stl14	2019	fall	0	7	0	0	0
1606	stjernevann	stl2	2019	fall	0	0	0	0	0
1607	stjernevann	stl3	2019	fall	0	0	2	0	0
1608	stjernevann	stl4	2019	fall	0	0	2	0	0
1609	stjernevann	stl5	2019	fall	0	0	1	0	0
1610	stjernevann	stl6	2019	fall	0	0	7	0	0
1611	stjernevann	stl7	2019	fall	0	6	0	0	0
1612	stjernevann	stl8	2019	fall	0	7	3	0	0
1613	stjernevann	stl9	2019	fall	0	10	0	0	0
1614	vestre_jakobselv	vj1	2019	fall	0	7	0	0	0
1615	vestre_jakobselv	vj10	2019	fall	0	2	1	0	0
1616	vestre_jakobselv	vj11	2019	fall	0	0	0	0	0
1617	vestre_jakobselv	vj2	2019	fall	1	3	1	0	0
1618	vestre_jakobselv	vj3	2019	fall	0	0	0	0	0
1619	vestre_jakobselv	vj4	2019	fall	1	0	0	0	0
1620	vestre_jakobselv	vj5	2019	fall	0	0	3	0	0
1621	vestre_jakobselv	vj6	2019	fall	0	0	0	0	0
1622	vestre_jakobselv	vj7	2019	fall	0	0	1	0	0
1623	vestre_jakobselv	vj8	2019	fall	0	2	0	0	0
1624	vestre_jakobselv	vj9	2019	fall	0	0	0	0	0
1625	bekkarfjord	bfg1	2020	fall	0	0	1	0	0
1626	bekkarfjord	bfg2	2020	fall	0	0	9	0	0
1627	bekkarfjord	bfg3	2020	fall	1	0	10	0	0
1628	bekkarfjord	bfg4	2020	fall	0	0	0	0	0
1629	bekkarfjord	bfg5	2020	fall	0	0	2	0	0
1630	bekkarfjord	bfg6	2020	fall	0	0	4	0	0
1631	bekkarfjord	bfg7	2020	fall	0	0	1	0	0
1632	bekkarfjord	bfg8	2020	fall	0	0	3	0	0
1633	bekkarfjord	bfl10	2020	fall	0	0	2	0	0
1634	bekkarfjord	bfl3	2020	fall	0	0	3	0	0
1635	bekkarfjord	bfl4	2020	fall	0	0	3	0	0
1636	bekkarfjord	bfl5	2020	fall	0	0	2	0	0
1637	bekkarfjord	bfl6	2020	fall	0	0	2	0	0
1638	bekkarfjord	bfl7	2020	fall	0	0	2	0	0
1639	bekkarfjord	bfl8	2020	fall	0	0	3	0	1
1640	bekkarfjord	bfl9	2020	fall	0	0	1	0	0
1641	nordkynn	hog1	2020	fall	0	0	3	0	0
1642	nordkynn	hog10	2020	fall	0	0	4	0	0
1643	nordkynn	hog2	2020	fall	0	0	3	0	0
1644	nordkynn	hog3	2020	fall	0	0	13	0	0
1645	nordkynn	hog4	2020	fall	0	0	3	0	1
1646	nordkynn	hog5	2020	fall	0	0	5	0	0
1647	nordkynn	hog6b	2020	fall	0	0	3	0	0
1648	nordkynn	hog7b	2020	fall	0	0	4	0	0
1649	nordkynn	hog8	2020	fall	0	0	7	0	0
1650	nordkynn	hog9	2020	fall	0	0	5	0	0
1651	nordkynn	hol1	2020	fall	0	0	6	0	0
1652	nordkynn	hol10	2020	fall	0	0	7	0	0
1653	nordkynn	hol13	2020	fall	0	0	6	0	0
1654	nordkynn	hol14	2020	fall	0	0	1	0	0
1655	nordkynn	hol2	2020	fall	0	0	9	0	0
1656	nordkynn	hol3	2020	fall	0	0	5	0	0
1657	nordkynn	hol4	2020	fall	0	4	5	0	0
1658	nordkynn	hol5	2020	fall	0	0	1	0	0
1659	nordkynn	hol6	2020	fall	0	0	5	0	0
1660	nordkynn	hol7	2020	fall	0	0	12	0	0
1661	nordkynn	hol8	2020	fall	0	0	11	0	0
1662	nordkynn	hol9	2020	fall	0	0	4	0	0
1663	ifjordfjellet	ifg1	2020	fall	0	0	1	0	1
1664	ifjordfjellet	ifg10	2020	fall	0	1	4	0	0
1665	ifjordfjellet	ifg2	2020	fall	0	0	4	0	0
1666	ifjordfjellet	ifg3	2020	fall	0	1	2	0	0
1667	ifjordfjellet	ifg6b	2020	fall	0	1	2	0	0
1668	ifjordfjellet	ifg8	2020	fall	0	5	0	0	0
1669	ifjordfjellet	ifl1	2020	fall	0	3	0	0	0
1670	ifjordfjellet	ifl2b	2020	fall	0	2	0	0	0
1671	ifjordfjellet	ifl7	2020	fall	0	0	5	0	0
1672	ifjordfjellet	ifl8	2020	fall	0	0	4	0	0
1673	komagdalen	k1	2020	fall	0	7	0	0	0
1674	komagdalen	k10	2020	fall	0	0	1	0	0
1675	komagdalen	k11	2020	fall	0	2	0	0	0
1676	komagdalen	k12	2020	fall	0	2	1	0	0
1677	komagdalen	k13	2020	fall	0	0	2	0	0
1678	komagdalen	k14	2020	fall	0	4	0	0	0
1679	komagdalen	k2	2020	fall	0	5	0	0	0
1680	komagdalen	k3	2020	fall	0	0	0	0	0
1681	komagdalen	k4	2020	fall	0	2	0	0	0
1682	komagdalen	k5	2020	fall	0	2	0	0	0
1683	komagdalen	k6	2020	fall	0	3	0	0	0
1684	komagdalen	k7	2020	fall	0	1	0	0	0
1685	komagdalen	k8	2020	fall	0	3	0	0	0
1686	komagdalen	k9	2020	fall	0	0	9	0	0
1687	ifjordfjellet	st2h	2020	fall	0	0	2	0	0
1688	ifjordfjellet	st3h	2020	fall	0	0	2	0	0
1689	ifjordfjellet	st3k	2020	fall	0	0	1	0	0
1690	stjernevann	stg1	2020	fall	0	0	2	0	0
1691	stjernevann	stg10	2020	fall	0	0	0	0	0
1692	stjernevann	stg2	2020	fall	0	0	9	0	0
1693	stjernevann	stg3	2020	fall	0	0	3	0	0
1694	stjernevann	stg4	2020	fall	0	0	1	0	0
1695	stjernevann	stg5	2020	fall	0	0	0	0	0
1696	stjernevann	stg6	2020	fall	0	0	0	0	0
1697	stjernevann	stg7	2020	fall	0	0	2	0	0
1698	stjernevann	stg8	2020	fall	0	0	6	0	0
1699	stjernevann	stg9	2020	fall	0	0	1	0	0
1700	stjernevann	stl1	2020	fall	0	0	0	0	0
1701	stjernevann	stl10	2020	fall	0	1	0	1	0
1702	stjernevann	stl11	2020	fall	0	2	0	0	0
1703	stjernevann	stl12	2020	fall	0	2	0	0	0
1704	stjernevann	stl13	2020	fall	0	0	0	0	0
1705	stjernevann	stl14	2020	fall	0	0	0	0	0
1706	stjernevann	stl2	2020	fall	0	0	0	0	0
1707	stjernevann	stl3	2020	fall	0	0	1	0	0
1708	stjernevann	stl4	2020	fall	0	0	1	0	0
1709	stjernevann	stl5	2020	fall	0	0	2	0	0
1710	stjernevann	stl6	2020	fall	0	0	0	0	0
1711	stjernevann	stl7	2020	fall	0	0	0	0	0
1712	stjernevann	stl8	2020	fall	0	0	4	0	0
1713	stjernevann	stl9	2020	fall	0	5	0	0	0
1714	vestre_jakobselv	vj1	2020	fall	0	1	0	0	0
1715	vestre_jakobselv	vj10	2020	fall	0	0	2	0	0
1716	vestre_jakobselv	vj11	2020	fall	0	0	0	0	0
1717	vestre_jakobselv	vj2	2020	fall	0	1	0	0	0
1718	vestre_jakobselv	vj3	2020	fall	0	0	0	0	0
1719	vestre_jakobselv	vj4	2020	fall	0	0	0	0	0
1720	vestre_jakobselv	vj5	2020	fall	0	0	1	0	0
1721	vestre_jakobselv	vj6	2020	fall	0	0	0	0	0
1722	vestre_jakobselv	vj7	2020	fall	0	0	0	0	0
1723	vestre_jakobselv	vj8	2020	fall	2	1	0	0	0
1724	vestre_jakobselv	vj9	2020	fall	0	0	0	0	0
1725	bekkarfjord	bfg1	2021	fall	0	0	0	0	0
1726	bekkarfjord	bfg2	2021	fall	0	0	0	0	0
1727	bekkarfjord	bfg3	2021	fall	0	0	0	0	0
1728	bekkarfjord	bfg4	2021	fall	0	0	0	0	0
1729	bekkarfjord	bfg5	2021	fall	0	0	0	0	0
1730	bekkarfjord	bfg6	2021	fall	0	0	0	0	0
1731	bekkarfjord	bfg7	2021	fall	0	0	0	0	0
1732	bekkarfjord	bfg8	2021	fall	0	0	1	0	0
1733	bekkarfjord	bfl10	2021	fall	0	0	2	0	0
1734	bekkarfjord	bfl3	2021	fall	0	0	0	0	0
1735	bekkarfjord	bfl4	2021	fall	0	0	0	0	0
1736	bekkarfjord	bfl5	2021	fall	0	0	0	0	0
1737	bekkarfjord	bfl6	2021	fall	0	0	1	0	0
1738	bekkarfjord	bfl7	2021	fall	0	0	1	0	1
1739	bekkarfjord	bfl8	2021	fall	0	0	2	0	1
1740	bekkarfjord	bfl9	2021	fall	0	0	2	0	0
1741	nordkynn	hog1	2021	fall	0	0	1	0	0
1742	nordkynn	hog10	2021	fall	0	0	1	0	0
1743	nordkynn	hog2	2021	fall	0	0	3	0	0
1744	nordkynn	hog3	2021	fall	0	0	3	0	0
1745	nordkynn	hog4	2021	fall	0	0	1	0	0
1746	nordkynn	hog5	2021	fall	0	0	3	0	0
1747	nordkynn	hog6b	2021	fall	0	0	2	0	0
1748	nordkynn	hog7b	2021	fall	0	0	4	0	0
1749	nordkynn	hog8	2021	fall	0	0	1	0	0
1750	nordkynn	hog9	2021	fall	0	0	1	0	0
1751	nordkynn	hol1	2021	fall	0	0	1	0	0
1752	nordkynn	hol10	2021	fall	0	0	3	0	0
1753	nordkynn	hol13	2021	fall	0	0	4	0	0
1754	nordkynn	hol14	2021	fall	0	0	2	0	0
1755	nordkynn	hol2	2021	fall	0	0	4	0	0
1756	nordkynn	hol3	2021	fall	0	0	3	0	0
1757	nordkynn	hol4	2021	fall	0	0	3	0	0
1758	nordkynn	hol5	2021	fall	0	1	1	0	0
1759	nordkynn	hol6	2021	fall	0	0	0	0	0
1760	nordkynn	hol7	2021	fall	0	0	2	0	0
1761	nordkynn	hol8	2021	fall	0	0	4	0	0
1762	nordkynn	hol9	2021	fall	0	0	3	0	0
1763	ifjordfjellet	ifg1	2021	fall	0	0	1	0	0
1764	ifjordfjellet	ifg10	2021	fall	0	0	0	0	0
1765	ifjordfjellet	ifg2	2021	fall	0	0	6	0	0
1766	ifjordfjellet	ifg3	2021	fall	0	3	1	0	0
1767	ifjordfjellet	ifg6b	2021	fall	0	0	1	0	0
1768	ifjordfjellet	ifg8	2021	fall	0	0	0	0	0
1769	ifjordfjellet	ifl1	2021	fall	0	1	0	0	0
1770	ifjordfjellet	ifl2b	2021	fall	0	3	1	0	0
1771	ifjordfjellet	ifl7	2021	fall	0	2	0	0	0
1772	ifjordfjellet	ifl8	2021	fall	0	0	0	0	0
1773	komagdalen	k1	2021	fall	0	0	0	0	0
1774	komagdalen	k10	2021	fall	0	0	0	0	0
1775	komagdalen	k11	2021	fall	0	0	0	0	0
1776	komagdalen	k12	2021	fall	0	0	2	0	0
1777	komagdalen	k13	2021	fall	0	0	1	0	0
1778	komagdalen	k14	2021	fall	0	0	1	0	0
1779	komagdalen	k2	2021	fall	0	0	0	0	0
1780	komagdalen	k3	2021	fall	0	0	0	0	0
1781	komagdalen	k4	2021	fall	0	0	0	0	0
1782	komagdalen	k5	2021	fall	0	0	0	0	0
1783	komagdalen	k6	2021	fall	0	0	0	0	0
1784	komagdalen	k7	2021	fall	0	0	0	0	0
1785	komagdalen	k8	2021	fall	0	0	1	0	0
1786	komagdalen	k9	2021	fall	0	0	0	0	0
1787	ifjordfjellet	st2h	2021	fall	0	0	0	0	0
1788	ifjordfjellet	st3h	2021	fall	0	0	0	0	0
1789	ifjordfjellet	st3k	2021	fall	0	0	0	0	0
1790	stjernevann	stg1	2021	fall	0	0	0	0	0
1791	stjernevann	stg10	2021	fall	0	0	2	0	0
1792	stjernevann	stg2	2021	fall	0	0	4	0	0
1793	stjernevann	stg3	2021	fall	0	0	0	0	0
1794	stjernevann	stg4	2021	fall	0	0	3	0	0
1795	stjernevann	stg5	2021	fall	0	0	4	0	0
1796	stjernevann	stg6	2021	fall	0	0	4	0	0
1797	stjernevann	stg7	2021	fall	0	0	0	0	0
1798	stjernevann	stg8	2021	fall	0	0	0	0	0
1799	stjernevann	stg9	2021	fall	0	5	1	0	0
1800	stjernevann	stl1	2021	fall	0	0	0	0	0
1801	stjernevann	stl10	2021	fall	0	0	0	0	0
1802	stjernevann	stl11	2021	fall	0	0	0	0	0
1803	stjernevann	stl12	2021	fall	0	0	0	0	0
1804	stjernevann	stl13	2021	fall	0	0	0	0	0
1805	stjernevann	stl14	2021	fall	0	0	0	0	0
1806	stjernevann	stl2	2021	fall	0	0	0	0	0
1807	stjernevann	stl3	2021	fall	0	0	0	0	0
1808	stjernevann	stl4	2021	fall	0	0	0	0	0
1809	stjernevann	stl5	2021	fall	0	0	0	0	0
1810	stjernevann	stl6	2021	fall	0	0	0	0	0
1811	stjernevann	stl7	2021	fall	0	1	0	0	0
1812	stjernevann	stl8	2021	fall	0	0	0	0	0
1813	stjernevann	stl9	2021	fall	0	4	0	0	0
1814	vestre_jakobselv	vj1	2021	fall	0	0	0	0	0
1815	vestre_jakobselv	vj10	2021	fall	0	0	1	0	0
1816	vestre_jakobselv	vj11	2021	fall	0	0	3	0	0
1817	vestre_jakobselv	vj2	2021	fall	0	0	0	0	0
1818	vestre_jakobselv	vj3	2021	fall	0	0	0	0	0
1819	vestre_jakobselv	vj4	2021	fall	0	0	0	0	0
1820	vestre_jakobselv	vj5	2021	fall	0	0	1	0	0
1821	vestre_jakobselv	vj6	2021	fall	0	0	1	0	0
1822	vestre_jakobselv	vj7	2021	fall	0	0	0	0	0
1823	vestre_jakobselv	vj8	2021	fall	0	0	0	0	0
1824	vestre_jakobselv	vj9	2021	fall	0	2	0	0	0
1825	bekkarfjord	bfg1	2022	fall	0	0	0	0	0
1826	bekkarfjord	bfg2	2022	fall	1	0	2	0	0
1827	bekkarfjord	bfg3	2022	fall	0	0	1	0	0
1828	bekkarfjord	bfg4	2022	fall	0	0	1	0	0
1829	bekkarfjord	bfg5	2022	fall	1	2	10	0	0
1830	bekkarfjord	bfg6	2022	fall	0	0	4	0	0
1831	bekkarfjord	bfg7	2022	fall	0	0	1	0	0
1832	bekkarfjord	bfg8	2022	fall	0	0	3	0	0
1833	bekkarfjord	bfl10	2022	fall	0	0	6	0	0
1834	bekkarfjord	bfl3	2022	fall	0	0	5	0	0
1835	bekkarfjord	bfl4	2022	fall	0	0	6	0	0
1836	bekkarfjord	bfl5	2022	fall	0	0	4	0	1
1837	bekkarfjord	bfl6	2022	fall	0	0	1	0	0
1838	bekkarfjord	bfl7	2022	fall	0	0	2	0	0
1839	bekkarfjord	bfl8	2022	fall	0	0	5	0	0
1840	bekkarfjord	bfl9	2022	fall	0	0	6	0	0
1841	nordkynn	hog1	2022	fall	0	0	2	0	0
1842	nordkynn	hog10	2022	fall	0	0	5	0	0
1843	nordkynn	hog2	2022	fall	0	0	5	0	0
1844	nordkynn	hog3	2022	fall	0	0	5	0	0
1845	nordkynn	hog4	2022	fall	0	0	9	0	0
1846	nordkynn	hog5	2022	fall	0	0	6	0	0
1847	nordkynn	hog6b	2022	fall	0	0	5	0	0
1848	nordkynn	hog7b	2022	fall	0	0	1	0	0
1849	nordkynn	hog8	2022	fall	0	0	9	0	0
1850	nordkynn	hog9	2022	fall	0	0	6	0	0
1851	nordkynn	hol1	2022	fall	0	0	3	0	0
1852	nordkynn	hol10	2022	fall	0	0	8	0	0
1853	nordkynn	hol13	2022	fall	0	1	7	0	0
1854	nordkynn	hol14	2022	fall	0	0	8	0	0
1855	nordkynn	hol2	2022	fall	0	0	7	0	0
1856	nordkynn	hol3	2022	fall	0	0	5	0	0
1857	nordkynn	hol4	2022	fall	1	0	11	0	0
1858	nordkynn	hol5	2022	fall	0	1	1	0	0
1859	nordkynn	hol6	2022	fall	0	0	0	0	0
1860	nordkynn	hol7	2022	fall	0	0	3	0	0
1861	nordkynn	hol8	2022	fall	0	0	7	0	0
1862	nordkynn	hol9	2022	fall	1	0	5	0	0
1863	ifjordfjellet	ifg1	2022	fall	0	1	8	0	0
1864	ifjordfjellet	ifg10	2022	fall	1	1	0	0	0
1865	ifjordfjellet	ifg2	2022	fall	1	4	1	0	0
1866	ifjordfjellet	ifg3	2022	fall	0	7	3	0	0
1867	ifjordfjellet	ifg6b	2022	fall	0	1	1	0	0
1868	ifjordfjellet	ifg8	2022	fall	0	4	3	0	0
1869	ifjordfjellet	ifl1	2022	fall	1	6	3	0	0
1870	ifjordfjellet	ifl2b	2022	fall	0	1	1	0	0
1871	ifjordfjellet	ifl7	2022	fall	0	4	2	0	0
1872	ifjordfjellet	ifl8	2022	fall	0	7	1	0	0
1873	komagdalen	k1	2022	fall	0	7	0	0	0
1874	komagdalen	k10	2022	fall	0	4	3	0	0
1875	komagdalen	k11	2022	fall	0	6	1	0	0
1876	komagdalen	k12	2022	fall	0	11	3	0	0
1877	komagdalen	k13	2022	fall	0	1	5	0	0
1878	komagdalen	k14	2022	fall	0	6	3	0	2
1879	komagdalen	k2	2022	fall	0	7	1	0	0
1880	komagdalen	k3	2022	fall	1	8	0	0	0
1881	komagdalen	k4	2022	fall	0	5	1	0	0
1882	komagdalen	k5	2022	fall	0	3	4	0	0
1883	komagdalen	k6	2022	fall	0	6	0	0	0
1884	komagdalen	k7	2022	fall	0	0	4	0	0
1885	komagdalen	k8	2022	fall	0	8	0	0	0
1886	komagdalen	k9	2022	fall	0	0	11	0	0
1887	ifjordfjellet	st2h	2022	fall	1	0	1	0	0
1888	ifjordfjellet	st3h	2022	fall	0	0	4	0	0
1889	ifjordfjellet	st3k	2022	fall	0	5	1	0	0
1890	stjernevann	stg1	2022	fall	0	0	10	0	0
1891	stjernevann	stg10	2022	fall	0	5	11	0	0
1892	stjernevann	stg2	2022	fall	0	2	15	0	0
1893	stjernevann	stg3	2022	fall	0	2	3	0	1
1894	stjernevann	stg4	2022	fall	0	7	3	0	0
1895	stjernevann	stg5	2022	fall	0	14	0	0	1
1896	stjernevann	stg6	2022	fall	0	4	7	0	0
1897	stjernevann	stg7	2022	fall	0	3	3	0	0
1898	stjernevann	stg8	2022	fall	0	0	3	0	0
1899	stjernevann	stg9	2022	fall	1	1	11	0	0
1900	stjernevann	stl1	2022	fall	0	0	1	0	0
1901	stjernevann	stl10	2022	fall	0	8	2	0	0
1902	stjernevann	stl11	2022	fall	0	15	0	0	0
1903	stjernevann	stl12	2022	fall	0	8	0	0	0
1904	stjernevann	stl13	2022	fall	0	8	0	0	0
1905	stjernevann	stl14	2022	fall	2	2	0	0	0
1906	stjernevann	stl2	2022	fall	0	1	0	0	0
1907	stjernevann	stl3	2022	fall	2	0	3	0	0
1908	stjernevann	stl4	2022	fall	2	0	0	0	0
1909	stjernevann	stl5	2022	fall	0	0	2	0	0
1910	stjernevann	stl6	2022	fall	0	0	3	0	0
1911	stjernevann	stl7	2022	fall	0	0	0	0	0
1912	stjernevann	stl8	2022	fall	0	3	0	0	0
1913	stjernevann	stl9	2022	fall	0	9	1	0	0
1914	vestre_jakobselv	vj1	2022	fall	0	7	0	1	0
1915	vestre_jakobselv	vj10	2022	fall	0	6	3	0	0
1916	vestre_jakobselv	vj11	2022	fall	0	1	1	0	0
1917	vestre_jakobselv	vj2	2022	fall	0	8	0	0	1
1918	vestre_jakobselv	vj3	2022	fall	0	3	7	0	0
1919	vestre_jakobselv	vj4	2022	fall	1	0	5	1	0
1920	vestre_jakobselv	vj5	2022	fall	0	0	3	2	0
1921	vestre_jakobselv	vj6	2022	fall	1	5	4	1	0
1922	vestre_jakobselv	vj7	2022	fall	0	2	2	0	1
1923	vestre_jakobselv	vj8	2022	fall	0	16	0	0	0
1924	vestre_jakobselv	vj9	2022	fall	0	13	0	0	0
1925	bekkarfjord	bfg1	2004	spring	0	0	0	0	0
1926	bekkarfjord	bfg2	2004	spring	0	0	0	0	0
1927	bekkarfjord	bfg3	2004	spring	0	0	0	0	0
1928	bekkarfjord	bfg4	2004	spring	0	0	0	0	0
1929	bekkarfjord	bfg5	2004	spring	0	0	1	0	0
1930	bekkarfjord	bfg6	2004	spring	0	0	0	0	0
1931	bekkarfjord	bfg7	2004	spring	0	0	0	0	0
1932	bekkarfjord	bfg8	2004	spring	0	0	0	0	0
1933	bekkarfjord	bfl1	2004	spring	0	0	0	0	0
1934	bekkarfjord	bfl10	2004	spring	0	0	0	0	0
1935	bekkarfjord	bfl2	2004	spring	0	0	0	0	0
1936	bekkarfjord	bfl3	2004	spring	0	0	0	0	0
1937	bekkarfjord	bfl4	2004	spring	0	0	0	0	0
1938	bekkarfjord	bfl5	2004	spring	0	0	0	0	0
1939	bekkarfjord	bfl6	2004	spring	0	0	0	0	0
1940	bekkarfjord	bfl7	2004	spring	0	0	1	0	0
1941	bekkarfjord	bfl8	2004	spring	0	0	0	0	0
1942	bekkarfjord	bfl9	2004	spring	0	0	1	0	0
1943	nordkynn	hog1	2004	spring	0	0	0	0	0
1944	nordkynn	hog10	2004	spring	0	0	0	0	0
1945	nordkynn	hog2	2004	spring	0	0	3	0	0
1946	nordkynn	hog3	2004	spring	0	0	1	0	0
1947	nordkynn	hog4	2004	spring	0	0	1	0	0
1948	nordkynn	hog5	2004	spring	0	0	0	0	0
1949	nordkynn	hog6	2004	spring	0	0	0	0	0
1950	nordkynn	hog7	2004	spring	0	0	0	0	0
1951	nordkynn	hog8	2004	spring	0	0	0	0	0
1952	nordkynn	hog9	2004	spring	0	0	0	0	0
1953	nordkynn	hol1	2004	spring	0	0	0	0	0
1954	nordkynn	hol10	2004	spring	0	0	0	0	0
1955	nordkynn	hol11	2004	spring	0	0	0	0	0
1956	nordkynn	hol12	2004	spring	0	0	0	0	0
1957	nordkynn	hol13	2004	spring	0	0	5	0	0
1958	nordkynn	hol14	2004	spring	0	0	0	0	0
1959	nordkynn	hol2	2004	spring	0	0	1	0	0
1960	nordkynn	hol3	2004	spring	0	0	2	0	0
1961	nordkynn	hol4	2004	spring	0	0	0	0	0
1962	nordkynn	hol5	2004	spring	0	0	0	0	0
1963	nordkynn	hol6	2004	spring	0	0	1	0	0
1964	nordkynn	hol7	2004	spring	0	0	0	0	0
1965	nordkynn	hol8	2004	spring	0	0	1	0	0
1966	nordkynn	hol9	2004	spring	0	0	0	0	0
1967	ifjordfjellet	ifg1	2004	spring	0	0	0	0	0
1968	ifjordfjellet	ifg2	2004	spring	0	0	0	0	0
1969	ifjordfjellet	ifg3	2004	spring	0	0	0	0	0
1970	ifjordfjellet	ifg4	2004	spring	0	0	0	0	0
1971	ifjordfjellet	ifg5	2004	spring	0	0	0	0	0
1972	ifjordfjellet	ifg6	2004	spring	0	0	5	0	0
1973	ifjordfjellet	ifg7	2004	spring	0	0	0	0	0
